0,2,5,9,17,37
0,2,5,9,26,28
0,2,5,9,26,37
0,2,5,9,28,37
0,2,5,17,26,28
0,2,5,17,26,37
0,2,5,17,28,37
0,2,5,26,28,37
0,2,11,14,15,25
0,2,11,14,15,31
0,2,9,11,14,15
0,2,11,14,15,17
0,2,11,14,15,26
0,2,11,14,15,28
0,2,11,14,15,37
0,2,11,14,25,31
0,2,9,11,14,25
0,2,11,14,17,25
0,2,11,14,25,26
0,2,11,14,25,28
0,2,11,14,25,37
0,2,9,11,14,31
0,2,11,14,17,31
0,2,11,14,26,31
0,2,11,14,28,31
0,2,11,14,31,37
0,2,9,11,14,17
0,2,9,11,14,26
0,2,9,11,14,28
0,2,9,11,14,37
0,2,11,14,17,26
0,2,11,14,17,28
0,2,11,14,17,37
0,2,11,14,26,28
0,2,11,14,26,37
0,2,11,14,28,37
0,2,11,15,25,31
0,2,9,11,15,25
0,2,11,15,17,25
0,2,11,15,25,26
0,2,11,15,25,28
0,2,11,15,25,37
0,2,9,11,15,31
0,2,11,15,17,31
0,2,11,15,26,31
0,2,11,15,28,31
0,2,11,15,31,37
0,2,9,11,15,17
0,2,9,11,15,26
0,2,9,11,15,28
0,2,9,11,15,37
0,2,11,15,17,26
0,2,11,15,17,28
0,2,11,15,17,37
0,2,11,15,26,28
0,2,11,15,26,37
0,2,11,15,28,37
0,2,9,11,25,31
0,2,11,17,25,31
0,2,11,25,26,31
0,2,11,25,28,31
0,2,11,25,31,37
0,2,9,11,17,25
0,2,9,11,25,26
0,2,9,11,25,28
0,2,9,11,25,37
0,2,11,17,25,26
0,2,11,17,25,28
0,2,11,17,25,37
0,2,11,25,26,28
0,2,11,25,26,37
0,2,11,25,28,37
0,2,9,11,17,31
0,2,9,11,26,31
0,2,9,11,28,31
0,2,9,11,31,37
0,2,11,17,26,31
0,2,11,17,28,31
0,2,11,17,31,37
0,2,11,26,28,31
0,2,11,26,31,37
0,2,11,28,31,37
0,2,9,11,17,26
0,2,9,11,17,28
0,2,9,11,17,37
0,2,9,11,26,28
0,2,9,11,26,37
0,2,9,11,28,37
0,2,11,17,26,28
0,2,11,17,26,37
0,2,11,17,28,37
0,2,11,26,28,37
0,2,14,15,25,31
0,2,9,14,15,25
0,2,14,15,17,25
0,2,14,15,25,26
0,2,14,15,25,28
0,2,14,15,25,37
0,2,9,14,15,31
0,2,14,15,17,31
0,2,14,15,26,31
0,2,14,15,28,31
0,2,14,15,31,37
0,2,9,14,15,17
0,2,9,14,15,26
0,2,9,14,15,28
0,2,9,14,15,37
0,2,14,15,17,26
0,2,14,15,17,28
0,2,14,15,17,37
0,2,14,15,26,28
0,2,14,15,26,37
0,2,14,15,28,37
0,2,9,14,25,31
0,2,14,17,25,31
0,2,14,25,26,31
0,2,14,25,28,31
0,2,14,25,31,37
0,2,9,14,17,25
0,2,9,14,25,26
0,2,9,14,25,28
0,2,9,14,25,37
0,2,14,17,25,26
0,2,14,17,25,28
0,2,14,17,25,37
0,2,14,25,26,28
0,2,14,25,26,37
0,2,14,25,28,37
0,2,9,14,17,31
0,2,9,14,26,31
0,2,9,14,28,31
0,2,9,14,31,37
0,2,14,17,26,31
0,2,14,17,28,31
0,2,14,17,31,37
0,2,14,26,28,31
0,2,14,26,31,37
0,2,14,28,31,37
0,2,9,14,17,26
0,2,9,14,17,28
0,2,9,14,17,37
0,2,9,14,26,28
0,2,9,14,26,37
0,2,9,14,28,37
0,2,14,17,26,28
0,2,14,17,26,37
0,2,14,17,28,37
0,2,14,26,28,37
0,2,9,15,25,31
0,2,15,17,25,31
0,2,15,25,26,31
0,2,15,25,28,31
0,2,15,25,31,37
0,2,9,15,17,25
0,2,9,15,25,26
0,2,9,15,25,28
0,2,9,15,25,37
0,2,15,17,25,26
0,2,15,17,25,28
0,2,15,17,25,37
0,2,15,25,26,28
0,2,15,25,26,37
0,2,15,25,28,37
0,2,9,15,17,31
0,2,9,15,26,31
0,2,9,15,28,31
0,2,9,15,31,37
0,2,15,17,26,31
0,2,15,17,28,31
0,2,15,17,31,37
0,2,15,26,28,31
0,2,15,26,31,37
0,2,15,28,31,37
0,2,9,15,17,26
0,2,9,15,17,28
0,2,9,15,17,37
0,2,9,15,26,28
0,2,9,15,26,37
0,2,9,15,28,37
0,2,15,17,26,28
0,2,15,17,26,37
0,2,15,17,28,37
0,2,15,26,28,37
0,2,9,17,25,31
0,2,9,25,26,31
0,2,9,25,28,31
0,2,9,25,31,37
0,2,17,25,26,31
0,2,17,25,28,31
0,2,17,25,31,37
0,2,25,26,28,31
0,2,25,26,31,37
0,2,25,28,31,37
0,2,9,17,25,26
0,2,9,17,25,28
0,2,9,17,25,37
0,2,9,25,26,28
0,2,9,25,26,37
0,2,9,25,28,37
0,2,17,25,26,28
0,2,17,25,26,37
0,2,17,25,28,37
0,2,25,26,28,37
0,2,9,17,26,31
0,2,9,17,28,31
0,2,9,17,31,37
0,2,9,26,28,31
0,2,9,26,31,37
0,2,9,28,31,37
0,2,17,26,28,31
0,2,17,26,31,37
0,2,17,28,31,37
0,2,26,28,31,37
0,2,9,17,26,28
0,2,9,17,26,37
0,2,9,17,28,37
0,2,9,26,28,37
0,2,17,26,28,37
0,5,11,14,15,25
0,5,11,14,15,31
0,5,9,11,14,15
0,5,11,14,15,17
0,5,11,14,15,26
0,5,11,14,15,28
0,5,11,14,15,37
0,5,11,14,25,31
0,5,9,11,14,25
0,5,11,14,17,25
0,5,11,14,25,26
0,5,11,14,25,28
0,5,11,14,25,37
0,5,9,11,14,31
0,5,11,14,17,31
0,5,11,14,26,31
0,5,11,14,28,31
0,5,11,14,31,37
0,5,9,11,14,17
0,5,9,11,14,26
0,5,9,11,14,28
0,5,9,11,14,37
0,5,11,14,17,26
0,5,11,14,17,28
0,5,11,14,17,37
0,5,11,14,26,28
0,5,11,14,26,37
0,5,11,14,28,37
0,5,11,15,25,31
0,5,9,11,15,25
0,5,11,15,17,25
0,5,11,15,25,26
0,5,11,15,25,28
0,5,11,15,25,37
0,5,9,11,15,31
0,5,11,15,17,31
0,5,11,15,26,31
0,5,11,15,28,31
0,5,11,15,31,37
0,5,9,11,15,17
0,5,9,11,15,26
0,5,9,11,15,28
0,5,9,11,15,37
0,5,11,15,17,26
0,5,11,15,17,28
0,5,11,15,17,37
0,5,11,15,26,28
0,5,11,15,26,37
0,5,11,15,28,37
0,5,9,11,25,31
0,5,11,17,25,31
0,5,11,25,26,31
0,5,11,25,28,31
0,5,11,25,31,37
0,5,9,11,17,25
0,5,9,11,25,26
0,5,9,11,25,28
0,5,9,11,25,37
0,5,11,17,25,26
0,5,11,17,25,28
0,5,11,17,25,37
0,5,11,25,26,28
0,5,11,25,26,37
0,5,11,25,28,37
0,5,9,11,17,31
0,5,9,11,26,31
0,5,9,11,28,31
0,5,9,11,31,37
0,5,11,17,26,31
0,5,11,17,28,31
0,5,11,17,31,37
0,5,11,26,28,31
0,5,11,26,31,37
0,5,11,28,31,37
0,5,9,11,17,26
0,5,9,11,17,28
0,5,9,11,17,37
0,5,9,11,26,28
0,5,9,11,26,37
0,5,9,11,28,37
0,5,11,17,26,28
0,5,11,17,26,37
0,5,11,17,28,37
0,5,11,26,28,37
0,5,14,15,25,31
0,5,9,14,15,25
0,5,14,15,17,25
0,5,14,15,25,26
0,5,14,15,25,28
0,5,14,15,25,37
0,5,9,14,15,31
0,5,14,15,17,31
0,5,14,15,26,31
0,5,14,15,28,31
0,5,14,15,31,37
0,5,9,14,15,17
0,5,9,14,15,26
0,5,9,14,15,28
0,5,9,14,15,37
0,5,14,15,17,26
0,5,14,15,17,28
0,5,14,15,17,37
0,5,14,15,26,28
0,5,14,15,26,37
0,5,14,15,28,37
0,5,9,14,25,31
0,5,14,17,25,31
0,5,14,25,26,31
0,5,14,25,28,31
0,5,14,25,31,37
0,5,9,14,17,25
0,5,9,14,25,26
0,5,9,14,25,28
0,5,9,14,25,37
0,5,14,17,25,26
0,5,14,17,25,28
0,5,14,17,25,37
0,5,14,25,26,28
0,5,14,25,26,37
0,5,14,25,28,37
0,5,9,14,17,31
0,5,9,14,26,31
0,5,9,14,28,31
0,5,9,14,31,37
0,5,14,17,26,31
0,5,14,17,28,31
0,5,14,17,31,37
0,5,14,26,28,31
0,5,14,26,31,37
0,5,14,28,31,37
0,5,9,14,17,26
0,5,9,14,17,28
0,5,9,14,17,37
0,5,9,14,26,28
0,5,9,14,26,37
0,5,9,14,28,37
0,5,14,17,26,28
0,5,14,17,26,37
0,5,14,17,28,37
0,5,14,26,28,37
0,5,9,15,25,31
0,5,15,17,25,31
0,5,15,25,26,31
0,5,15,25,28,31
0,5,15,25,31,37
0,5,9,15,17,25
0,5,9,15,25,26
0,5,9,15,25,28
0,5,9,15,25,37
0,5,15,17,25,26
0,5,15,17,25,28
0,5,15,17,25,37
0,5,15,25,26,28
0,5,15,25,26,37
0,5,15,25,28,37
0,5,9,15,17,31
0,5,9,15,26,31
0,5,9,15,28,31
0,5,9,15,31,37
0,5,15,17,26,31
0,5,15,17,28,31
0,5,15,17,31,37
0,5,15,26,28,31
0,5,15,26,31,37
0,5,15,28,31,37
0,5,9,15,17,26
0,5,9,15,17,28
0,5,9,15,17,37
0,5,9,15,26,28
0,5,9,15,26,37
0,5,9,15,28,37
0,5,15,17,26,28
0,5,15,17,26,37
0,5,15,17,28,37
0,5,15,26,28,37
0,5,9,17,25,31
0,5,9,25,26,31
0,5,9,25,28,31
0,5,9,25,31,37
0,5,17,25,26,31
0,5,17,25,28,31
0,5,17,25,31,37
0,5,25,26,28,31
0,5,25,26,31,37
0,5,25,28,31,37
0,5,9,17,25,26
0,5,9,17,25,28
0,5,9,17,25,37
0,5,9,25,26,28
0,5,9,25,26,37
0,5,9,25,28,37
0,5,17,25,26,28
0,5,17,25,26,37
0,5,17,25,28,37
0,5,25,26,28,37
0,5,9,17,26,31
0,5,9,17,28,31
0,5,9,17,31,37
0,5,9,26,28,31
0,5,9,26,31,37
0,5,9,28,31,37
0,5,17,26,28,31
0,5,17,26,31,37
0,5,17,28,31,37
0,5,26,28,31,37
0,5,9,17,26,28
0,5,9,17,26,37
0,5,9,17,28,37
0,5,9,26,28,37
0,5,17,26,28,37
0,11,14,15,25,31
0,9,11,14,15,25
0,11,14,15,17,25
0,11,14,15,25,26
0,11,14,15,25,28
0,11,14,15,25,37
0,9,11,14,15,31
0,11,14,15,17,31
0,11,14,15,26,31
0,11,14,15,28,31
0,11,14,15,31,37
0,9,11,14,15,17
0,9,11,14,15,26
0,9,11,14,15,28
0,9,11,14,15,37
0,11,14,15,17,26
0,11,14,15,17,28
0,11,14,15,17,37
0,11,14,15,26,28
0,11,14,15,26,37
0,11,14,15,28,37
0,9,11,14,25,31
0,11,14,17,25,31
0,11,14,25,26,31
0,11,14,25,28,31
0,11,14,25,31,37
0,9,11,14,17,25
0,9,11,14,25,26
0,9,11,14,25,28
0,9,11,14,25,37
0,11,14,17,25,26
0,11,14,17,25,28
0,11,14,17,25,37
0,11,14,25,26,28
0,11,14,25,26,37
0,11,14,25,28,37
0,9,11,14,17,31
0,9,11,14,26,31
0,9,11,14,28,31
0,9,11,14,31,37
0,11,14,17,26,31
0,11,14,17,28,31
0,11,14,17,31,37
0,11,14,26,28,31
0,11,14,26,31,37
0,11,14,28,31,37
0,9,11,14,17,26
0,9,11,14,17,28
0,9,11,14,17,37
0,9,11,14,26,28
0,9,11,14,26,37
0,9,11,14,28,37
0,11,14,17,26,28
0,11,14,17,26,37
0,11,14,17,28,37
0,11,14,26,28,37
0,9,11,15,25,31
0,11,15,17,25,31
0,11,15,25,26,31
0,11,15,25,28,31
0,11,15,25,31,37
0,9,11,15,17,25
0,9,11,15,25,26
0,9,11,15,25,28
0,9,11,15,25,37
0,11,15,17,25,26
0,11,15,17,25,28
0,11,15,17,25,37
0,11,15,25,26,28
0,11,15,25,26,37
0,11,15,25,28,37
0,9,11,15,17,31
0,9,11,15,26,31
0,9,11,15,28,31
0,9,11,15,31,37
0,11,15,17,26,31
0,11,15,17,28,31
0,11,15,17,31,37
0,11,15,26,28,31
0,11,15,26,31,37
0,11,15,28,31,37
0,9,11,15,17,26
0,9,11,15,17,28
0,9,11,15,17,37
0,9,11,15,26,28
0,9,11,15,26,37
0,9,11,15,28,37
0,11,15,17,26,28
0,11,15,17,26,37
0,11,15,17,28,37
0,11,15,26,28,37
0,9,11,17,25,31
0,9,11,25,26,31
0,9,11,25,28,31
0,9,11,25,31,37
0,11,17,25,26,31
0,11,17,25,28,31
0,11,17,25,31,37
0,11,25,26,28,31
0,11,25,26,31,37
0,11,25,28,31,37
0,9,11,17,25,26
0,9,11,17,25,28
0,9,11,17,25,37
0,9,11,25,26,28
0,9,11,25,26,37
0,9,11,25,28,37
0,11,17,25,26,28
0,11,17,25,26,37
0,11,17,25,28,37
0,11,25,26,28,37
0,9,11,17,26,31
0,9,11,17,28,31
0,9,11,17,31,37
0,9,11,26,28,31
0,9,11,26,31,37
0,9,11,28,31,37
0,11,17,26,28,31
0,11,17,26,31,37
0,11,17,28,31,37
0,11,26,28,31,37
0,9,11,17,26,28
0,9,11,17,26,37
0,9,11,17,28,37
0,9,11,26,28,37
0,11,17,26,28,37
0,9,14,15,25,31
0,14,15,17,25,31
0,14,15,25,26,31
0,14,15,25,28,31
0,14,15,25,31,37
0,9,14,15,17,25
0,9,14,15,25,26
0,9,14,15,25,28
0,9,14,15,25,37
0,14,15,17,25,26
0,14,15,17,25,28
0,14,15,17,25,37
0,14,15,25,26,28
0,14,15,25,26,37
0,14,15,25,28,37
0,9,14,15,17,31
0,9,14,15,26,31
0,9,14,15,28,31
0,9,14,15,31,37
0,14,15,17,26,31
0,14,15,17,28,31
0,14,15,17,31,37
0,14,15,26,28,31
0,14,15,26,31,37
0,14,15,28,31,37
0,9,14,15,17,26
0,9,14,15,17,28
0,9,14,15,17,37
0,9,14,15,26,28
0,9,14,15,26,37
0,9,14,15,28,37
0,14,15,17,26,28
0,14,15,17,26,37
0,14,15,17,28,37
0,14,15,26,28,37
0,9,14,17,25,31
0,9,14,25,26,31
0,9,14,25,28,31
0,9,14,25,31,37
0,14,17,25,26,31
0,14,17,25,28,31
0,14,17,25,31,37
0,14,25,26,28,31
0,14,25,26,31,37
0,14,25,28,31,37
0,9,14,17,25,26
0,9,14,17,25,28
0,9,14,17,25,37
0,9,14,25,26,28
0,9,14,25,26,37
0,9,14,25,28,37
0,14,17,25,26,28
0,14,17,25,26,37
0,14,17,25,28,37
0,14,25,26,28,37
0,9,14,17,26,31
0,9,14,17,28,31
0,9,14,17,31,37
0,9,14,26,28,31
0,9,14,26,31,37
0,9,14,28,31,37
0,14,17,26,28,31
0,14,17,26,31,37
0,14,17,28,31,37
0,14,26,28,31,37
0,9,14,17,26,28
0,9,14,17,26,37
0,9,14,17,28,37
0,9,14,26,28,37
0,14,17,26,28,37
0,9,15,17,25,31
0,9,15,25,26,31
0,9,15,25,28,31
0,9,15,25,31,37
0,15,17,25,26,31
0,15,17,25,28,31
0,15,17,25,31,37
0,15,25,26,28,31
0,15,25,26,31,37
0,15,25,28,31,37
0,9,15,17,25,26
0,9,15,17,25,28
0,9,15,17,25,37
0,9,15,25,26,28
0,9,15,25,26,37
0,9,15,25,28,37
0,15,17,25,26,28
0,15,17,25,26,37
0,15,17,25,28,37
0,15,25,26,28,37
0,9,15,17,26,31
0,9,15,17,28,31
0,9,15,17,31,37
0,9,15,26,28,31
0,9,15,26,31,37
0,9,15,28,31,37
0,15,17,26,28,31
0,15,17,26,31,37
0,15,17,28,31,37
0,15,26,28,31,37
0,9,15,17,26,28
0,9,15,17,26,37
0,9,15,17,28,37
0,9,15,26,28,37
0,15,17,26,28,37
0,9,17,25,26,31
0,9,17,25,28,31
0,9,17,25,31,37
0,9,25,26,28,31
0,9,25,26,31,37
0,9,25,28,31,37
0,17,25,26,28,31
0,17,25,26,31,37
0,17,25,28,31,37
0,25,26,28,31,37
0,9,17,25,26,28
0,9,17,25,26,37
0,9,17,25,28,37
0,9,25,26,28,37
0,17,25,26,28,37
0,9,17,26,28,31
0,9,17,26,31,37
0,9,17,28,31,37
0,9,26,28,31,37
0,17,26,28,31,37
0,9,17,26,28,37
